Angle (degrees),Noisy Sine Wave,Smoothed Sine Wave (LOESS),Ideal Sine Wave
18.009004502251123,0.3181192183548765,0.3108888275381452,0.3091664568995804
18.369184592296147,0.3280297049327922,0.3186563738402898,0.31513865702564103
18.72936468234117,0.3303230473381883,0.32622106942241474,0.3210984035666955
19.08954477238619,0.3306379529535239,0.3333582183628798,0.32704546100669857
19.449724862431214,0.36318901101513784,0.3399694811610687,0.3329795943310505
19.809904952476238,0.33203043758481776,0.3461686390382165,0.33890056903588417
20.170085042521258,0.31974601604399544,0.35205398822653716,0.3448081511373317
20.53026513256628,0.392721967100236,0.35766310716330174,0.3507021071807718
20.890445222611305,0.3669875010063156,0.36309182432296483,0.3565822042500549
21.25062531265633,0.3959787043393688,0.36847155042096413,0.3624482099767071
21.61080540270135,0.3559489880524025,0.37375837651618965,0.3682998925491139
21.970985492746372,0.37226018176823333,0.3787774126869813,0.3741370207216799
22.331165582791396,0.3726402095297322,0.3834651030493382,0.3799593638239677
22.691345672836416,0.40708978004067253,0.3878584731821216,0.385766691769813
23.05152576288144,0.38633943528017,0.3919724782941254,0.3915587750664177
23.411705852926463,0.4192254458287092,0.3959166053102623,0.39733538482341846
23.771885942971483,0.3887039531473234,0.4001594424458335,0.4030962927619321
24.132066033016507,0.4192231854337453,0.40510630528308195,0.4088412712235769
24.49224612306153,0.4023212818363632,0.4106756952273156,0.4145700931794686
24.85242621310655,0.3848837583776035,0.41646684335362716,0.42028253223919276
25.212606303151574,0.42091503596774643,0.42202090234486883,0.4259783626597507
25.572786393196598,0.4287460782892848,0.42728405267239694,0.43165735935448063
25.93296648324162,0.4013399375941296,0.4324023209859907,0.43731929790195234
26.29314657328664,0.43869112070564925,0.4376846715112198,0.44296395455483617
26.653326663331665,0.4847395559049636,0.44321564721314466,0.4485911062487448
27.01350675337669,0.4768417652975569,0.44900710025327384,0.45420053061104837
27.37368684342171,0.4602737029913729,0.4550697038649544,0.45979200596966174
27.733866933466732,0.4571789877580479,0.4613621356915684,0.46536531136180537
28.094047023511756,0.45119554704486686,0.46751059411900536,0.4709202265427363
28.454227113556776,0.4715666746813614,0.47330511367868894,0.4764565319944522
28.8144072036018,0.46285402804879416,0.47883507276062337,0.48197400893436654
29.174587293646823,0.501846266610749,0.48416742619828423,0.48747243932395384
29.534767383691843,0.48240830626788284,0.48954087872173296,0.49295160587736625
29.894947473736867,0.4739114458445683,0.4951269797102542,0.49841129207002033
30.25512756378189,0.5216185452070037,0.5008921728163582,0.5038512821471537
30.61530765382691,0.5428952193927203,0.5066851349372833,0.5092713611323506
30.975487743871934,0.4966115500217946,0.5124106011446565,0.5146713148360385
31.335667833916958,0.5113299976579326,0.5178971606973217,0.5200509298639509
31.695847923961978,0.5389118696700153,0.5230319457275258,0.525409993625561
32.056028014007005,0.5192132067061639,0.5278576413195127,0.5307482943424833
32.416208104052025,0.5602547855285032,0.5324547200657386,0.5360656210568413
32.776388194097045,0.5275411325168297,0.5369180374596975,0.5413617636396056
33.13656828414207,0.5394043494464682,0.5411637916919859,0.5466365127988965
33.49674837418709,0.5308079483781398,0.5452879598149716,0.5518896600882554
33.85692846423211,0.5690308751738082,0.5495441952372409,0.5571209979148816
34.21710855427714,0.552613184106713,0.5539854202855536,0.5623303195478371
34.57728864432216,0.5480016712689516,0.5585482967700176,0.5675174191262145
34.93746873436718,0.5598959409099132,0.5633987083192559,0.5726820916672734
35.29764882441221,0.5725647477080852,0.568566380508534,0.5778241330745406
35.65782891445723,0.5746690289893489,0.5739360973542088,0.582943340145875
36.01800900450225,0.5703971920651675,0.5794934518636092,0.5880395105814987
36.378189094547274,0.5730254196166134,0.585116059075211,0.5931124429919904
36.738369184592294,0.5947538207408178,0.5908293296454781,0.5981619369062443
37.098549274637314,0.6480741953111713,0.5966281376100903,0.6031877927793926
37.45872936468234,0.5946446231117603,0.6025655628976251,0.6081898120006907
37.81890945472736,0.6178270397674915,0.6084366015939504,0.6131677969013658
38.17908954477238,0.6073907271633947,0.6140959692604938,0.6181215507624284
38.53926963481741,0.6142834202169767,0.6196150179732524,0.6230508778224466
38.89944972486243,0.6393758420082701,0.625146397892271,0.6279555832852814
39.25962981490745,0.6246801830073153,0.6307282477171166,0.6328354733277856
39.619809904952476,0.6498172060364793,0.6362333919987675,0.6376903551074622
39.979989994997496,0.6257988068743756,0.641665078915786,0.6425200367700856
40.340170085042516,0.6594170894633509,0.6471104628239219,0.6473243274572839
40.70035017508754,0.6407358721707316,0.6524263949092649,0.6521030373140798
41.06053026513256,0.641197077563884,0.6573571578552068,0.6568559774963945
41.42071035517759,0.6647707342364048,0.6620093039656891,0.6615829601785098
41.78089044522261,0.6906316948007287,0.666686988738652,0.6662837985604906
42.14107053526763,0.6955206984055615,0.671639717861936,0.670958306875567
42.50125062531266,0.6573915738872674,0.676913895127143,0.6756063003974755
42.86143071535768,0.67769394705979,0.682264410079025,0.6802275954477582
43.2216108054027,0.7048475957167533,0.6875015530127194,0.6848220094030226
43.581790895447725,0.6395697611153037,0.6923005649321229,0.6893893607021575
43.941970985492745,0.6637014294743261,0.6964896702286737,0.6939294688535079
44.302151075537765,0.709770725186607,0.7000658854363548,0.6984421544420087
44.66233116558279,0.7235383561385855,0.7033997046189767,0.7029272391362734
45.02251125562781,0.7115432293080036,0.7069385947153161,0.7073845456956421
45.38269134567283,0.7271931707741152,0.7108448205588979,0.711813897977186
45.74287143571786,0.7124080754209715,0.7148511619894423,0.716215120942667
46.10305152576288,0.7296417073918005,0.7185882363547915,0.7205880406654561
46.4632316158079,0.6927901107973276,0.7220711682214932,0.7249324843374059
46.823411705852926,0.7123196608200002,0.7252822041480559,0.7292482802756799
47.18359179589795,0.7228957372124278,0.7281856086050179,0.7335352579295366
47.54377188594297,0.7403193255782295,0.7310170207932578,0.7377932478870696
47.903951975987994,0.7376106361795737,0.7341235325842168,0.7420220818819028
48.264132066033014,0.7478689969777218,0.7376135455380499,0.7462215927998387
48.624312156078034,0.7378682136384754,0.7416088792212923,0.7503916146854639
48.98449224612306,0.7270738125407914,0.7462032394943894,0.7545319827487061
49.34467233616808,0.7656182842014124,0.7513212861230156,0.758642533371347
49.7048524262131,0.7478893365567482,0.7567564523411858,0.7627231041134875
50.06503251625813,0.7519324203039224,0.762254331056017,0.7667735337199676
50.42521260630315,0.76235412981081,0.7676006745485209,0.7707936621267382
50.78539269634817,0.7714638715929393,0.7726358417263658,0.7747833304671871
51.145572786393195,0.7549895856360086,0.7773609278607744,0.7787423810784166
51.505752876438216,0.8047211365332458,0.7818936432292747,0.7826706575074742
51.86593296648324,0.8079285063849548,0.7863585619655699,0.7865680045175354
52.22611305652826,0.8347329572503657,0.7907303084647808,0.7904342680940379
52.58629314657328,0.7898040154275203,0.7949779512147622,0.7942692954507683
52.94647323661831,0.8144287035410539,0.7991310108248211,0.7980729350358998
53.30665332666333,0.7946576549691233,0.8030277991092998,0.8018450365379809
53.66683341670835,0.7892222426974818,0.8065629377819077,0.805585450891876
54.02701350675338,0.8017848030562669,0.8097630609083624,0.8092940302846555
54.3871935967984,0.8159971170484202,0.8128301885249641,0.8129706281614372
54.74737368684342,0.8168046058317797,0.8161276936737509,0.816615099231178
55.107553776888444,0.8141499798268265,0.8199606483859989,0.8202272994724157
55.467733866933465,0.8119805144772763,0.8243340177432454,0.8238070861389596
55.827913956978485,0.8361719833999439,0.8290297428194591,0.8273543177655321
56.18809404702351,0.8337077061644025,0.8338680888961723,0.8308688541733595
56.54827413706853,0.843959758982509,0.8387396641687954,0.8343505564757104
56.90845422711355,0.8415686655932197,0.8435256219468126,0.8377992870833855
57.26863431715858,0.845289764812305,0.8482545186861749,0.8412149097101536
57.6288144072036,0.8636763229741428,0.852856761694524,0.8445972893781382
57.98899449724862,0.8512955849825635,0.8572719842836124,0.8479462924231512
58.349174587293646,0.8768907167337064,0.8614107913805394,0.8512617864999754
58.709354677338666,0.8572465380419205,0.8652081321730152,0.8545436405875937
59.069534767383686,0.8682252101151766,0.8686851240381088,0.8577917249943673
59.42971485742871,0.8745133505342795,0.8718415435152155,0.8610059113631606
59.789894947473734,0.875657368908748,0.8746378549292346,0.8641860726764145
60.150075037518754,0.9086044612180276,0.8770907573211604,0.867332083261164
60.51025512756378,0.8560193393917134,0.8793102422176845,0.8704438187940065
60.8704352176088,0.888666520523785,0.8814362867857307,0.8735211563060131
61.23061530765382,0.8915213873438289,0.8834222731721679,0.8765639741875897
61.59079539769885,0.8822115496886663,0.8850969301562419,0.8795721521932814
61.95097548774387,0.8944677484270955,0.8864212306718117,0.8825455714465247
62.31115557778889,0.8783048450255524,0.887434648257559,0.8854841144443458
62.671335667833915,0.8856383004598261,0.8883839876113329,0.8883876650620034
63.031515757878935,0.8866615701880675,0.8894516540188351,0.8912561085575776
63.391695847923955,0.8970935231798391,0.8906274183748926,0.8940893315765053
63.75187593796898,0.9197935341749985,0.8919342287991171,0.8968872221560584
64.11205602801401,0.8780140084661724,0.8933725724954519,0.8996496697297693
64.47223611805903,0.8739234190052366,0.8950562601851341,0.9023765651317994
64.83241620810405,0.8936819407030043,0.8971522504295649,0.905067800601254
65.19259629814907,0.8955538107330979,0.8998837404838579,0.9077232697864401
65.55277638819409,0.9142743513721411,0.9034186674993112,0.9103428677490695
65.91295647823911,0.907271156183279,0.9076238877875886,0.9129264909684055
66.27313656828414,0.878178692681234,0.9121711233795483,0.9154740373453542
66.63331665832916,0.9102731751038271,0.916557582671418,0.9179854062064985
66.99349674837418,0.9167574772056203,0.9204956376151,0.9204604983080775
67.3536768384192,0.9891535359443295,0.923906740275191,0.9228992158399077
67.71385692846422,0.9321619905879913,0.9268934842219827,0.9253014624292484
68.07403701850924,0.964347656283398,0.9296815046570073,0.92766714314461
68.43421710855428,0.9711672864555072,0.9324560125429211,0.9299961644995057
68.7943971985993,0.9349554853827938,0.9352897869836025,0.932288434456146
69.15457728864432,0.9508812282570065,0.9379471263787575,0.9345438624290754
69.51475737868934,0.9110513472617096,0.9401285241294327,0.9367623592887525
69.87493746873436,0.9320822353862092,0.9417430999817249,0.9389438373650719
70.2351175587794,0.9298951466731398,0.943103904351955,0.9410882104508295
70.59529764882441,0.9471853255314326,0.9445079848369949,0.9431953938051277
70.95547773886943,0.9468477559386149,0.9460135986616219,0.9452653041567258
71.31565782891445,0.9248384711145592,0.9476098803374129,0.9472978597073299
71.67583791895947,0.9818961992018098,0.9492824781292684,0.9492929801348253
72.0360180090045,0.9405425755257956,0.951028359816374,0.9512505865964509
72.39619809904953,0.9869178755722308,0.9527911492508214,0.9531706017319148
72.75637818909455,0.9552295372177311,0.9544673000598285,0.9550529496664517
73.11655827913957,0.9691990137139513,0.9560444694955685,0.9568975560138206
73.47673836918459,0.9604333332396012,0.9576527731119986,0.9587043478792452
73.83691845922961,0.9469720954426141,0.95935367068497,0.9604732538622941
74.19709854927463,0.9553213814088147,0.9610783083675593,0.9622042040597022
74.55727863931966,0.944475249467379,0.9627510643942938,0.9638971300681337
74.91745872936468,0.9602556106873864,0.964318946478877,0.9655519649868848
75.2776388194097,0.9707836998044689,0.9658301843354264,0.9671686434205273
75.63781890945472,0.9407599344891112,0.9673344967928815,0.9687471014814938
75.99799899949974,0.9950402487194417,0.968992472172983,0.9702872767926012
76.35817908954476,0.9823626831163677,0.9707726016704423,0.9717891084895166
76.7183591795898,0.9879304800200616,0.9726634210747394,0.9732525372231622
77.07853926963482,0.9672265848811726,0.9745948668406008,0.9746775051620602
77.43871935967984,0.9851365561001576,0.9763688194787971,0.9760639559946195
77.79889944972486,0.9730506704022346,0.9778422848399282,0.9774118349313591
78.15907953976988,0.9679933928954423,0.9790521217987862,0.9787210887070752
78.5192596298149,0.9781825075727856,0.9801195024487445,0.9799916655829446
78.87943971985993,0.990052700019257,0.9812406273573708,0.9812235153485702
79.23961980990495,0.9530603459235861,0.9825905875495079,0.9824165893239649
79.59979989994997,0.9870129878625833,0.9842108977122521,0.9835708403614752
79.95997998999499,1.0019447242620616,0.9859525553705292,0.9846862228476447
80.32016008004001,0.9835173759285918,0.9876346442166145,0.9857626927050165
80.68034017008503,0.9715940083039494,0.9891729767344243,0.9868002073938748
81.04052026013007,1.0097178883888192,0.9905272299578555,0.987798725913926
81.40070035017509,0.9876188489843657,0.9916040896252072,0.98875820880592
81.7608804402201,1.0055306702550364,0.9924256702724837,0.9896786181532076
82.12106053026513,1.0445534411754687,0.9932466544802384,0.9905599175832406
82.48124062031015,0.9783842762750502,0.9942247607402146,0.9914020722690084
82.84142071035518,0.9962494297209784,0.9953735704771175,0.9922050489304144
83.2016008004002,0.9897370043717569,0.9966127715926603,0.9929688158355907
83.56178089044522,1.0027015483473465,0.9977791560916869,0.9936933428021534
83.92196098049024,0.9896447787695946,0.9988006389018729,0.9943786011983937
84.28214107053526,0.9836151219247672,0.9997567309580424,0.9950245639444105
84.64232116058028,0.9871239003168839,1.0007579967099964,0.9956312055131802
85.00250125062531,1.0302529937916391,1.0019041587497768,0.9961985019315651
85.36268134067033,1.0139100451540253,1.0032268987059332,0.9967264307812616
85.72286143071535,1.0288495007126393,1.0044980079699783,0.9972149711996852
86.08304152076037,0.9874260414689146,1.0055796651785953,0.9976641038807955
86.4432216108054,0.998907279177426,1.006440983644022,0.9980738110758594
86.80340170085042,1.0201188621595982,1.0068953513483563,0.9984440765941512
87.16358179089545,1.0124428788837498,1.006755062571871,0.9987748858035944
87.52376188094047,0.9909789337863559,1.0059514335811581,0.9990662256313381
87.88394197098549,1.0247503085532992,1.004843711554016,0.9993180845642742
88.24412206103051,1.0114517191502028,1.0039730263424884,0.9995304526494934
88.60430215107553,0.9687712762771193,1.0035442929262426,0.999703321494677
88.96448224112055,1.01371584508085,1.0035087785450265,0.9998366842684292
89.32466233116558,1.0150025483574159,1.0036537923350322,0.9999305357005472
89.6848424212106,0.9833041786662463,1.003672045479763,0.9999848720822293
90.04502251125562,0.9863501245738869,1.003609273455726,0.9999996912662217
90.40520260130064,0.9846420621949863,1.0036482931956636,0.9999749926669028
90.76538269134566,1.0489291950221724,1.003810035415416,0.9999107772603067
91.12556278139068,1.0390676159335055,1.0041478815258924,0.9998070475840849
91.48574287143572,0.9850498671478427,1.0046257853739038,0.9996638077374052
91.84592296148074,1.0219925843943234,1.0049724829051596,0.9994810633807907
92.20610305152576,1.0044432735750954,1.005043435949589,0.9992588217358956
92.56628314157078,0.9916137020441143,1.0049157950534024,0.9989970915852198
92.9264632316158,1.0112187724808155,1.0043854729976875,0.9986958832717617
93.28664332166083,1.0190635681189257,1.0033395808219363,0.99835520869861
93.64682341170585,1.0005932960439632,1.0021189958135621,0.9979750813284729
94.00700350175087,1.0118722253106482,1.0011699844085566,0.9975555161831459
94.3671835917959,0.9549354723797983,1.0005874718262155,0.9970965298429187
94.72736368184091,0.9939569439410765,1.0000685966061194,0.9965981404459197
95.08754377188593,0.9903540563519919,0.9994908797229806,0.9960603676873989
95.44772386193097,1.0102450182990694,0.9988714295627513,0.9954832328189505
95.80790395197599,0.9880198873408044,0.9981598188704529,0.9948667586476719
96.16808404202101,0.9907400387770208,0.9974496738605174,0.994210969535264
96.52826413206603,1.0084514407761245,0.9970151780402406,0.993515891397066
96.88844422211105,1.0330569182089613,0.99691764395973,0.9927815517010342
97.24862431215607,0.9909451098288591,0.9968705108881449,0.9920079794666543
97.6088044022011,0.9452369742118772,0.9966075563670775,0.9911952052637959
97.96898449224612,1.0131124781073624,0.9959858800412726,0.9903432612115034
98.32916458229114,0.9873941229959463,0.9951653978631233,0.9894521809767278
98.68934467233616,0.9889334757319256,0.994191128786096,0.9885219997729958
99.04952476238118,0.9930879480963207,0.9931585895354762,0.9875527543590178
99.4097048524262,1.0033357428851046,0.9920216408553337,0.9865444830372359
99.76988494247124,1.0026500532438125,0.9908710696453437,0.9854972256523098
100.13006503251626,0.9688705673686538,0.9898904461895922,0.9844110235895431
100.49024512256128,0.9879241994684169,0.9890253193068239,0.9832859197732466
100.8504252126063,0.9782814819725038,0.9879012653969257,0.9821219586650428
101.21060530265132,1.015202487009027,0.9863361752678409,0.9809191862621088
101.57078539269634,0.9721046057074575,0.9844680457061022,0.9796776500953585
101.93096548274137,1.0261976838384979,0.9822921210234724,0.9783973992275641
102.29114557278639,0.9679011371498781,0.9799730205364777,0.9770784842514179
102.65132566283141,0.9704398374179395,0.9775856844634986,0.9757209572875319
103.01150575287643,1.002221155636041,0.9751886712026773,0.9743248719823793
103.37168584292145,0.9973015339189176,0.9726005517468089,0.9728902835061736
103.73186593296649,0.9422256240824286,0.9696725293637726,0.9714172485506888
104.0920460230115,0.9472217151866055,0.9665632629541768,0.9699058253270192
104.45222611305653,0.9805822006642716,0.963567798801083,0.9683560735632784
104.81240620310155,0.9471469677589539,0.9608599919270246,0.96676805450224
105.17258629314657,0.970825405580532,0.9582083681805015,0.9651418308989166
105.53276638319159,0.9405295658006898,0.9554893307527881,0.9634774670180796
105.89294647323662,0.9667339919157912,0.9526809457065635,0.9617750286317207
106.25312656328164,0.9309748876309654,0.9500557268108916,0.960034583016452
106.61330665332666,0.9431212279268814,0.9476498927671243,0.9582561989508475
106.97348674337168,0.954017014574472,0.9452624873125793,0.9564399467127247
107.3336668334167,0.9688848181542707,0.9428842102991978,0.9545858980763685
107.69384692346172,0.9511543864181583,0.9405977785683908,0.9526941263096937
108.05402701350675,0.9093898142927662,0.9384593553762361,0.95076470617135
108.41420710355177,0.9216104748677361,0.9364139614963877,0.9487977139077678
108.7743871935968,0.9310672750663989,0.9345256181442236,0.9467932272501455
109.13456728364181,0.9793535624222667,0.9326873913108624,0.9447513254113769
109.49474737368683,0.9224251794699869,0.9308776841282126,0.9426720890829209
109.85492746373185,0.9133009832429426,0.9291493424982916,0.9405556004316138
110.21510755377689,0.9465286740282415,0.9276652582148576,0.9384019430964213
110.57528764382191,0.9116354846370827,0.9266102262072043,0.936211202185134
110.93546773386693,0.9258407655559622,0.9258529980897704,0.9339834642710024
111.29564782391195,0.9264465212376419,0.9250620494755164,0.9317188173893186
111.65582791395697,0.9415999569743828,0.9241557122034142,0.9294173510339346
112.01600800400199,0.9151624063456079,0.9232367242203242,0.9270791561537274
112.37618809404702,0.9103505338597774,0.9223000997039619,0.9247043251490038
112.73636818409204,0.9444657833440526,0.9211912954663326,0.9222929518678502
113.09654827413706,0.9028633274808266,0.9196584946789342,0.9198451316024228
113.45672836418208,0.9292920756807286,0.9177083871517285,0.917360961085182
113.8169084542271,0.9221573962760989,0.9155984757772829,0.9148405384850706
114.17708854427212,0.8994095639547623,0.9133314682614525,0.9122839634036334
114.53726863431716,0.9421276226195078,0.9110085546092087,0.9096913368710816
114.89744872436218,0.9093946435514794,0.9087631926512906,0.9070627613423006
115.2576288144072,0.9056445546680141,0.9065356847255005,0.9043983406928005
115.61780890445222,0.9027696859267874,0.9041852383849742,0.9016981802146116
115.97798899449724,0.8799484950349014,0.9018011058056089,0.8989623866121236
116.33816908454227,0.8899939594414876,0.8993589724556263,0.8961910679978685
116.69834917458729,0.9284043370604466,0.8967249825379291,0.8933843338882489
117.05852926463231,0.884003259185495,0.8940825197662393,0.8905422951992092
117.41870935467733,0.8906158282321295,0.8915706265627309,0.8876650642418532
117.77888944472235,0.9000208292757822,0.8893088638310815,0.8847527547180054
118.13906953476737,0.8867875012454273,0.8872902181540044,0.8818054817157183
118.4992496248124,0.8783102662568119,0.8852870160264028,0.8788233617047234
118.85942971485743,0.909707722288072,0.8829859844804052,0.8758065125318297
119.21960980490245,0.8692824510214311,0.8801268721233468,0.8727550534162657
119.57978989494747,0.8510178301759411,0.8765620310537572,0.8696691049449691
119.93996998499249,0.8855614689329522,0.8723717404722046,0.8665487890678203
120.30015007503751,0.8791151816454161,0.8677297746059652,0.8633942290928242
120.66033016508254,0.886383704491741,0.8627683405923681,0.8602055496812363
121.02051025512756,0.8566722299441326,0.8576747023638669,0.8569828768426383
121.38069034517258,0.8701903021567565,0.8525887749922764,0.853726337929956
121.7408704352176,0.8433636605193403,0.8476192020564431,0.8504360616344284
122.10105052526262,0.8356842187894097,0.842821894406572,0.8471121779805213
122.46123061530764,0.8268735561480622,0.8381514271549001,0.8437548183207891
122.82141070535268,0.8176845876227904,0.833490403676885,0.8403641153306841
123.1815907953977,0.810602393504146,0.8290029426520107,0.8369402030033143
123.54177088544272,0.8310294325434223,0.8249702891549824,0.8334832166441466
123.90195097548774,0.8148987813225012,0.8215318159906457,0.829993292865661
124.26213106553276,0.8130749522347376,0.8186725325611846,0.8264705695819514
124.62231115557778,0.8325855501576336,0.8162362111342109,0.822915186003277
124.98249124562281,0.8178156253380482,0.813970227519017,0.8193272826305583
125.34267133566783,0.8072044145839844,0.8115548021744623,0.8157070012498272
125.70285142571285,0.8083761115333469,0.8089275256469708,0.8120544849266235
126.06303151575787,0.8146473395020798,0.806201605943264,0.8083698780003398
126.42321160580289,0.8021650698096807,0.8035717624584966,0.8046533260785195
126.78339169584791,0.8075818987094748,0.8011739141859545,0.8009049760311012
127.14357178589295,0.8032780045141318,0.7988099828768649,0.7971249759846156
127.50375187593797,0.7921925180362824,0.796073584534552,0.7933134753163318
127.86393196598299,0.7662017413298013,0.7928231256808141,0.7894706246483537
128.22411205602802,0.744852312945806,0.7890587223378219,0.785596575841668
128.58429214607304,0.8146436809093771,0.7848854800376008,0.7816914819901435
128.94447223611806,0.796728751767731,0.7804779256037357,0.7777554974144805
129.30465232616308,0.7884281774072402,0.7759706096052373,0.7737887776561124
129.6648324162081,0.8029030089975271,0.7714536222400507,0.7697914794710595
130.02501250625312,0.7654966444925763,0.7670156678984031,0.7657637608237342
130.38519259629814,0.7378435022396005,0.7625882550768022,0.761705780880698
130.74537268634316,0.7620516393210963,0.7579094386415953,0.757617700004373
131.10555277638818,0.7412292290415551,0.7529280044494723,0.7534996797467032
131.4657328664332,0.7489324834036691,0.7478594599046922,0.7493518828427709
131.82591295647822,0.7382582109823389,0.742902777620222,0.745174473204366
132.18609304652327,0.7244895774802143,0.7381435034990874,0.740967615913508
132.5462731365683,0.7156467363415789,0.7336549048422096,0.7367314772159239
132.9064532266133,0.7636211508933851,0.7293542719625538,0.7324662245144756
133.26663331665833,0.7585269267487359,0.7251688526569637,0.7281720263625481
133.62681340670335,0.707991363161953,0.7209906739208609,0.7238490524573852
133.98699349674837,0.7176406870872213,0.7167087642769129,0.7194974736333859
134.3471735867934,0.7270373910634971,0.7124742176851261,0.7151174618553523
134.7073536768384,0.7065257229775262,0.708333023638968,0.7107091902116942
135.06753376688343,0.6770959216465701,0.7041392264089787,0.7062728329075889
135.42771385692845,0.7195868355669367,0.6996694367985873,0.7018085652580972
135.78789394697347,0.6486674277262546,0.6950714255610794,0.6973165636812348
136.1480740370185,0.6895605406570228,0.6905895091880818,0.6927970056910022
136.50825412706354,0.694943351731296,0.6864071099289262,0.6882500698903673
136.86843421710856,0.6606832587132077,0.6824875505087824,0.6836759359642096
137.22861430715358,0.6905023674605074,0.678707933116408,0.6790747846722183
137.5887943971986,0.6889128630334804,0.6751759934486639,0.6744467978417489
137.94897448724362,0.671852783398326,0.671845825116877,0.6697921583606385
138.30915457728864,0.6291383492454172,0.6685780112970311,0.665111050169979
138.66933466733366,0.6802006907691848,0.6653889020868415,0.6604036582568462
139.02951475737868,0.6588930605398183,0.6622934689373142,0.6556701686469911
139.3896948474237,0.6531315873391415,0.6590227763960339,0.6509107683974882
139.74987493746872,0.6634478524326628,0.6555715360350617,0.6461256455893434
140.11005502751374,0.6437782076421938,0.6517765541981766,0.6413149893200611
140.4702351175588,0.6543855589033009,0.6474272147546876,0.6364789896961717
140.8304152076038,0.6364099080309308,0.6424297753818426,0.6316178378257205
141.19059529764883,0.6504714254653152,0.636639980410269,0.6267317258107125
141.55077538769385,0.6710481388295173,0.6301257664617314,0.621820846739523
141.91095547773887,0.6359775384585972,0.623296865149802,0.6168853946792672
142.2711355677839,0.6043054936558059,0.6165882950752424,0.6119255646681302
142.6313156578289,0.6489908235405981,0.610075844312288,0.6069415527076601
142.99149574787393,0.5934874257571942,0.6036442137631592,0.6019335557550226
143.35167583791895,0.5940566474643989,0.5972256318321504,0.5969017717152166
143.71185592796397,0.5622051657140675,0.5907355017839383,0.5918463994332558
